Timestamp,Min Distance,Feedback Speed
1723894891.215847,100,0.590511551718566
1723894891.3155985,100,0.3068014698495225
1723894891.4149227,100,0.3418158227137319
1723894891.516201,100,0.07511064814140313
1723894891.6162717,100,0.7291982240127028
1723894891.715033,100,0.21804637918086903
1723894891.8154092,100,0.5185707376816369
1723894891.9154305,100,0.49331965719336723
1723894892.0164297,100,0.37603110240624826
1723894892.1153984,100,0.3514283112103251
1723894892.2172024,100,0.3078094668822299
1723894892.316898,100,0.4946409173374137
1723894892.4171968,100,0.3903801578306815
1723894892.51523,100,0.09322420139810943
1723894892.6155262,100,0.06420832435501743
1723894892.715237,100,0.4045710057896484
1723894892.8171873,100,0.04582412725215258
1723894892.9186542,100,0.5301033931937532
1723894893.0151684,100,0.23228156919811668
1723894893.1166012,100,0.4119506184512718
1723894893.215283,100,0.17307562117433495
1723894893.315667,100,0.7337394315660497
1723894893.4144807,100,0.5779492886097423
1723894893.5154848,100,0.08899008850425172
1723894893.6164393,100,0.03165509371643386
1723894893.7154644,100,0.1973566322059989
1723894893.8155522,100,0.15950160043853825
1723894893.914596,100,0.20899091415357687
1723894894.015096,100,0.3987065578687055
1723894894.115326,100,0.42689507885804134
1723894894.2161455,100,0.49133428016695097
1723894894.3176076,100,0.34068056010551356
1723894894.414514,100,0.39840150231572574
1723894894.5153482,100,0.23564379018648138
1723894894.614617,100,0.321427586237822
1723894894.7144578,100,0.31665109073230097
1723894894.815736,100,0.39755984224687374
1723894894.9230072,100,0.34107746399494604
1723894895.0166824,100,0.7218129968242549
1723894895.1156964,100,0.26890800120083136
1723894895.2149503,100,0.7905039968167856
1723894895.3156025,100,0.19492914523944832
1723894895.4156187,100,0.7382366912246557
1723894895.514608,100,0.15398324513793785
1723894895.6176326,100,0.36566029534746436
1723894895.7183995,100,0.3031550225128521
1723894895.8176975,100,0.7081890532768317
1723894895.9156275,100,0.8229395408966573
1723894896.0145419,100,0.16494277072711952
1723894896.1157165,100,0.6514301158655372
1723894896.214598,100,0.3287300115377563
1723894896.3143632,100,0.19687751662317624
1723894896.4163482,100,0.3995408289646309
1723894896.5157871,100,0.3487738350316291
1723894896.6160014,100,0.4786588054483725
1723894896.7164872,100,0.3580814322727631
1723894896.8156998,100,0.33067508431514664
1723894896.914305,100,0.2819135304044065
1723894897.0158408,100,0.5539618413403378
1723894897.1156218,100,0.39165632782460136
1723894897.2148259,100,0.4946032272830765
1723894897.3147762,100,0.38126725121298394
1723894897.4164274,100,0.32679878487392855
1723894897.5143156,100,0.3889244217496608
1723894897.6158814,100,0.1466717009942262
1723894897.7158878,100,0.6161865487002417
1723894897.816363,100,0.6692817846834318
1723894897.919034,100,0.46333223921419897
1723894898.0163906,100,0.4315580297173108
1723894898.1153803,100,0.44714072994522175
1723894898.2165353,100,1.280031439994796
1723894898.3162863,100,0.5083050866108395
1723894898.4160352,100,0.9060675186364887
1723894898.5155528,100,1.1311168401107294
1723894898.614981,100,1.1672339292262537
1723894898.7148144,100,1.7639599340442285
1723894898.8171694,100,1.1590401730858575
1723894898.9163113,100,1.2918767863664808
1723894899.0150552,100,1.2918767863664808
1723894899.1172283,100,2.06780047745911
1723894899.214895,100,2.442412092318218
1723894899.315265,100,2.5057640453388035
1723894899.4151917,100,2.9519722934911976
1723894899.520785,100,2.761931731872422
1723894899.6161911,100,2.5314660154726707
1723894899.71581,100,2.6245875761704354
1723894899.8164353,100,3.044862313346104
1723894899.9153607,100,3.044862313346104
1723894900.0164135,100,2.8651914232955473
1723894900.1177826,100,2.979765048107399
1723894900.2157824,100,3.744179855307489
1723894900.3216414,100,3.349454567264152
1723894900.4189255,100,3.7189114715761
1723894900.5165148,100,3.7189114715761
1723894900.6160164,100,3.704751981975053
1723894900.716595,100,3.470078163935846
1723894900.8178003,100,3.581834687195997
1723894900.9177036,100,3.641378383821843
1723894901.0147128,100,4.352403929395198
1723894901.1228426,100,4.482233570271438
1723894901.216477,100,4.396718553640593
1723894901.315831,100,4.359167754831344
1723894901.4170206,100,4.489209259121266
1723894901.519357,100,4.529574433813084
1723894901.6167035,100,5.280385233555587
1723894901.7156165,100,5.041762446284745
1723894901.8157957,100,4.860156298176539
1723894901.9179108,100,4.899718854147983
1723894902.1163065,100,5.530861373556121
1723894902.1339242,100,5.341648423673997
1723894902.2256231,100,5.341648423673997
1723894902.3241265,100,5.809187199690215
1723894902.4209292,100,5.429359603257243
1723894902.5182612,100,5.774046694194011
1723894902.615877,100,6.546071456281009
1723894902.8150089,100,5.750682124954718
1723894902.8276196,100,5.750682124954718
1723894902.9160707,100,5.751287610378401
1723894903.0169868,100,6.58384264711648
1723894903.1161945,100,5.9333995632195045
1723894903.2167573,100,6.392665454707628
1723894903.3178332,100,6.615418090910323
1723894903.4195752,100,6.782371323390932
1723894903.5280483,100,7.00023949409008
1723894903.6150596,100,7.237362008667767
1723894903.7149127,100,6.589768379789528
1723894903.8160684,100,6.667430562471836
1723894903.920366,100,7.740340790444979
1723894904.01559,100,7.643472701015191
1723894904.1159763,100,6.935343685143474
1723894904.2162406,100,7.697384570249066
1723894904.3173153,100,7.810661476622073
1723894904.4152844,100,7.023762199716929
1723894904.5155547,100,7.874366497815837
1723894904.6163816,100,9.086952869133505
1723894904.8165798,100,8.021306713752292
1723894904.831031,100,8.021306713752292
1723894904.9154348,100,8.497124966252395
1723894905.0155377,100,8.475157281092942
1723894905.1178951,100,7.87610406856216
1723894905.316478,100,9.413724349749103
1723894905.3287344,100,9.413724349749103
1723894905.4170544,100,9.11801251975443
1723894905.5191777,100,8.46902431457002
1723894905.6177337,100,8.66704621527698
1723894905.7207918,100,9.021396412572
1723894905.8163848,100,9.283497952820882
1723894905.9157465,100,9.281118772438203
1723894906.0296128,100,10.01202325391499
1723894906.2164607,100,9.743099483277232
1723894906.2281387,100,9.743099483277232
1723894906.315943,100,10.401271749007028
1723894906.4157038,100,10.191175197802364
1723894906.5146704,100,9.582806563405422
1723894906.6153762,100,10.358819158083342
1723894906.715801,100,10.306886012875653
1723894906.819712,100,10.892836945219528
1723894906.9156277,100,11.261918551455862
1723894907.015652,100,11.669128723227514
1723894907.2167027,100,10.296281561333222
1723894907.228927,100,10.296281561333222
1723894907.315572,100,11.431966662704976
1723894907.4155796,100,12.280696335866798
1723894907.5156589,100,13.032485947149581
1723894907.6157112,100,12.662358176945242
1723894907.7157636,100,11.987726337177081
1723894907.8159933,100,12.57360038649969
1723894907.9150786,100,13.029088337484072
1723894908.0159106,100,13.44742216352897
1723894908.1156833,100,13.765497438313185
1723894908.215088,100,13.723084651709195
1723894908.3149145,100,13.69234098940951
1723894908.4160676,100,13.321018505549146
1723894908.5158076,100,13.41152724290152
1723894908.6147926,100,13.418917322070994
1723894908.7172325,100,14.300199887329516
1723894908.8160787,100,14.432160127627212
1723894908.917606,100,14.228340842406045
1723894909.017355,100,15.108429574786376
1723894909.1177537,100,15.677180170773896
1723894909.2227523,100,14.850725147265656
1723894909.3213396,100,14.849998122656126
1723894909.416013,100,15.622006517228522
1723894909.5163205,100,15.743598303581747
1723894909.616302,100,15.967746428160044
1723894909.7149348,100,16.581351629716956
1723894909.815456,100,16.320954157349586
1723894909.9161513,100,16.629780832351
1723894910.0164042,100,16.118620426375678
1723894910.1151412,100,16.004859117969044
1723894910.2159696,100,16.669935665654794
1723894910.3146527,100,17.263383940079127
1723894910.41621,100,18.012199299518972
1723894910.5170617,100,18.28483181768035
1723894910.616496,100,17.573114071171652
1723894910.716526,100,18.06848587920857
1723894910.8168309,100,18.27629929907859
1723894911.0156748,100,17.341249816198836
1723894911.1272216,100,18.027161857871725
1723894911.2393386,100,19.17035706488245
1723894911.3497326,100,19.69015588877421
1723894911.4623737,100,18.09999159829752
1723894911.5763586,100,17.307274344894317
1723894911.6924684,100,17.654670423954784
1723894911.8097742,100,18.909832487764675
1723894911.924621,100,19.669635663455335
1723894912.0390172,100,19.999904524451026
1723894912.1530004,100,19.525879624200517
1723894912.2633824,100,18.98874129175563
1723894912.3749096,100,18.46351702017226
1723894912.4869115,100,17.92022126439054
1723894912.6003335,100,17.851141524622076
1723894912.712936,100,18.17286066336592
1723894912.8258357,100,18.652887165698186
1723894912.936604,28.11836051940918,17.75854300454029
1723894913.0553756,27.309438705444336,17.792520401403593
1723894913.077283,27.309438705444336,17.792520401403593
1723894913.1402414,27.309438705444336,18.41082384642085
1723894913.2466714,26.49312400817871,17.638952161212856
1723894913.348344,25.735477447509766,17.037604404350805
1723894913.45267,25.735477447509766,18.003306213631827
1723894913.5578516,24.873516082763672,18.408648702261075
1723894913.662778,23.377378463745117,17.963417307216535
1723894913.7678964,23.377378463745117,17.124078434020717
1723894913.871149,21.901124954223633,16.713783918350952
1723894913.9766915,20.709320068359375,17.42486433014252
1723894914.0806057,19.89579963684082,18.509326461256766
1723894914.1848133,19.89579963684082,18.39421138152679
1723894914.2887402,18.707666397094727,18.137184033986482
1723894914.3940678,17.921743392944336,16.879653280003172
1723894914.4994738,16.77191925048828,16.13879064285975
1723894914.6018062,16.77191925048828,15.950999933336659
1723894914.708215,15.77457332611084,16.64590875051009
1723894914.8140688,15.013790130615234,16.689875759612327
1723894914.9168065,13.993431091308594,16.41398594703858
1723894915.0252225,13.993431091308594,15.760288489532265
1723894915.1374764,13.259037017822266,15.319458488296906
1723894915.2542624,12.428244590759277,16.22995940923605
1723894915.4773736,11.613778114318848,14.480053325959172
1723894915.7029781,9.948529243469238,14.915843572451692
1723894915.9337158,8.844060897827148,15.087337986451638
1723894916.1678865,8.356073379516602,10.606954549904824
1723894916.4115157,7.388612747192383,9.22540109502057
1723894916.6584258,6.656149387359619,7.977889038636048
1723894916.9065607,6.075171947479248,5.98056449070042
1723894917.0588439,5.708929538726807,4.038844119810319
1723894917.2162263,5.55454158782959,3.359237929495287
1723894917.3781471,5.436390399932861,1.995916014481142
1723894917.3895705,5.436390399932861,1.995916014481142
1723894917.4004977,5.436390399932861,1.995916014481142
1723894917.470831,5.357221603393555,2.0985006315053196
1723894917.5696807,5.311777591705322,1.4604099768142929
1723894917.6700094,5.280131816864014,0.26761963094535207
1723894917.7702293,5.280131816864014,0.6260206992319143
1723894917.8712425,5.2630085945129395,1.3985793700188744
1723894917.970218,5.258322715759277,0.6404816330793193
1723894918.0701387,5.260471820831299,0.4352346105023869
1723894918.1716516,5.262657642364502,1.3253279516746141
1723894918.270151,5.262657642364502,0.44360187586223915
1723894918.3706362,5.2644524574279785,0.44360187586223915
1723894918.470167,5.265948295593262,0.30286225484375284
1723894918.5703032,5.265948295593262,0.8000860992602428
1723894918.6712978,5.267984867095947,0.23052980083273028
1723894918.7718532,5.2726521492004395,0.4508717402984152
1723894918.8712854,5.275987148284912,0.15334049558291815
1723894918.9714386,5.277441501617432,0.507760653238877
1723894919.0710244,5.277201175689697,0.507760653238877
1723894919.1714513,5.276071548461914,0.728500087648988
1723894919.2734983,5.276071548461914,0.728500087648988
1723894919.3704314,5.273452281951904,0.510968485513243
1723894919.4701056,5.271107196807861,0.2853063587648549
1723894919.5703526,5.271107196807861,0.8442147983808305
1723894919.6697726,5.269331455230713,0.29787280860708104
1723894919.774508,5.268003940582275,0.2955587808733875
1723894919.8709729,5.268003940582275,0.2955587808733875
1723894919.9716666,5.267646789550781,0.50363046751994
1723894920.0705652,5.267416954040527,0.4189095074589357
1723894920.1718822,5.268143653869629,0.46832830815031706
1723894920.2704935,5.270023822784424,0.643265104436004
1723894920.3759809,5.272492408752441,0.35155568416621225
1723894920.4714699,5.274738788604736,0.7564996213912214
1723894920.5703506,5.2769999504089355,0.34693407380440244
1723894920.6715574,5.2769999504089355,0.4508758947954043
1723894920.7753413,5.27977991104126,0.47143918314874966
1723894920.8708463,5.2823686599731445,0.4005749231370218
1723894920.9707823,5.283989906311035,0.04374689546863457
1723894921.0713341,5.2862653732299805,0.45563863009725697
1723894921.1707144,5.2862653732299805,0.1322637795429653
1723894921.270778,5.28787088394165,0.04157888885250833
1723894921.3718748,5.292206287384033,0.11101622133300414
1723894921.470401,5.2950897216796875,0.47100578715270364
1723894921.5719578,5.297001838684082,0.5340458255128954
1723894921.674735,5.29768180847168,0.2574963195783051
1723894921.770804,5.29768180847168,0.6553188933035005
1723894921.8711805,5.29805326461792,0.3665966224160425
1723894921.9710982,5.298626899719238,0.10841985225556067
1723894922.0700746,5.298308849334717,0.33839330746697166
1723894922.1742258,5.297698974609375,0.3442730566751276
1723894922.2712195,5.297698974609375,0.5160242966788386
1723894922.3708813,5.2962327003479,0.38370718294814754
1723894922.4714825,5.294645309448242,0.2680400045692223
1723894922.5709689,5.294335842132568,0.2923152469293153
1723894922.6702018,5.294335842132568,0.18419295317071202
1723894922.769834,5.293992042541504,0.487527698446213
1723894922.8701332,5.294149398803711,0.3389863946972883
1723894922.970756,5.294149398803711,0.504095885036344
1723894923.0712073,5.294475078582764,0.3799263306073984
1723894923.169649,5.294854640960693,0.5258744256977622
1723894923.2698464,5.294886589050293,0.3509377278086799
1723894923.370485,5.294886589050293,0.35035669950851556
1723894923.4704983,5.2951788902282715,0.16756046864935165
1723894923.571648,5.295660018920898,0.3555328798177731
1723894923.6726272,5.296487331390381,0.17750335652371518
1723894923.769493,5.296487331390381,0.4699098728575582
1723894923.8702128,5.297000408172607,0.14788479917533193
1723894923.9712665,5.298337936401367,0.3725926775949911
1723894924.0704427,5.298337936401367,0.37152399656262747
1723894924.169989,5.299876689910889,0.18404268560122022
1723894924.2716334,5.300384998321533,0.8126517371584723
1723894924.3700173,5.29988956451416,0.5413179382366571
1723894924.4716473,5.298270225524902,0.6537772741104914
1723894924.570257,5.298270225524902,0.37054846174794615
1723894924.67018,5.2959370613098145,0.2743267406817337
1723894924.772713,5.29392671585083,0.17424395928889969
1723894924.870518,5.29392671585083,0.21532982193698427
1723894924.9702792,5.2938714027404785,0.05803338141829813
1723894925.070513,5.294848918914795,0.409010648756297
1723894925.1752164,5.296127796173096,0.16065939445423616
1723894925.2720482,5.297815799713135,0.7754197337963259
1723894925.3711815,5.297815799713135,0.2628421211648449
1723894925.4740698,5.300058841705322,0.5237363029975135
1723894925.5702531,5.301609992980957,0.11145832839332516
1723894925.66998,5.303933620452881,0.4754335619075217
1723894925.7710588,5.304521083831787,0.38895446789774873
1723894925.870356,5.304521083831787,0.44636244256373914
1723894925.9704287,5.303680419921875,0.21848658092720655
1723894926.0695384,5.301327228546143,0.18469319658195282
1723894926.1703928,5.298552989959717,0.3009949880667643
1723894926.2716033,5.297540664672852,0.22606879332173302
1723894926.371454,5.297540664672852,0.5164256178448913
1723894926.4728763,5.296245098114014,0.10848356978129083
1723894926.570705,5.295077323913574,0.2945334181612424
1723894926.6698027,5.293607234954834,0.15886431966551826
1723894926.7707727,5.292189121246338,0.16974257898039333
1723894926.8712373,5.292189121246338,0.7602312490197062
1723894926.9705005,5.29227352142334,0.1314679081637365
1723894927.0705976,5.296133518218994,0.5191266629984592
1723894927.170011,5.3014960289001465,0.15773469160001558
1723894927.2695572,5.307713985443115,0.286837547744833
1723894927.3704472,5.314121723175049,0.1731270920666622
1723894927.4734325,5.314121723175049,0.6942859933093374
1723894927.5705404,5.3179426193237305,0.221491917961052
1723894927.6696458,5.319031715393066,0.4234857706469553
1723894927.7698321,5.306647300720215,0.8209739339665292
1723894927.87018,5.306647300720215,0.24316582585344385
1723894927.9706895,5.2951250076293945,0.6879431137083113
1723894928.06977,5.294458389282227,0.4121870440469305
1723894928.1707933,5.2989020347595215,0.5747990165486312
1723894928.2713122,5.2989020347595215,0.21919744612626949
1723894928.370982,5.307061672210693,0.2691140008236549
1723894928.4700348,5.320888042449951,0.18980939542757858
1723894928.5694466,5.355043888092041,0.6775051473857366
1723894928.6702368,5.38346004486084,0.2160281970731359
1723894928.7711833,5.38346004486084,0.5813731367872493
1723894928.8711195,5.429908275604248,0.13397193871983618
1723894928.9707787,5.454036712646484,0.29186965209641264
1723894929.0722692,5.454036712646484,1.0293925680962488
1723894929.1701708,5.4835686683654785,0.33955301436080254
1723894929.2698512,5.5117573738098145,0.5229005723254273
1723894929.3714974,5.524211406707764,0.9681818063829157
1723894929.4701958,5.5432024002075195,0.1612563609074387
1723894929.5708442,5.590633869171143,0.6440442997205734
1723894929.6719446,5.656007289886475,0.5711457992220713
1723894929.7713552,5.656007289886475,0.3452231450850907
1723894929.8704095,5.734360694885254,0.7650073789972756
1723894929.9712322,5.823890686035156,0.3750743079612561
1723894930.0736299,5.9340972900390625,0.41336612180046967
1723894930.170095,6.052220344543457,0.5254918852458516
1723894930.2720656,6.172358512878418,0.17386788878834916
1723894930.3792953,6.172358512878418,0.5760876307409449
1723894930.4740574,6.2974019050598145,0.5760876307409449
1723894930.5724025,6.2974019050598145,0.7076701904569561
1723894930.6703434,6.554605484008789,0.7076701904569561
1723894930.770869,6.775335311889648,0.9754133247023441
1723894930.8702297,6.910794258117676,0.2687481884140156
1723894930.9702835,6.910794258117676,0.2687481884140156
1723894931.0726833,7.061098575592041,0.32270460823986347
1723894931.1715035,7.199917316436768,0.32270460823986347
1723894931.2702367,7.369997978210449,0.5441664285150465
1723894931.3736358,7.369997978210449,0.51553239471959
1723894931.471543,7.548501491546631,0.15279507635721598
1723894931.5704994,7.739495754241943,0.8184825479346867
1723894931.6707296,7.964242458343506,0.2227198438293101
1723894931.7712584,7.964242458343506,0.8064911813177293
1723894931.8718843,8.17245864868164,0.47689921193536045
1723894931.9705703,8.320220947265625,0.2796239114808094
1723894932.071749,8.474737167358398,0.647455065919952
1723894932.1710696,8.474737167358398,0.19936155764299332
1723894932.2710552,8.627224922180176,0.43358449036006447
1723894932.3705964,8.794829368591309,0.3309773533488813
1723894932.4699423,8.794829368591309,0.518500528352909
1723894932.570931,8.9906587600708,0.7018136664533806
1723894932.6709173,9.171053886413574,0.3080241543158437
1723894932.7704062,9.171053886413574,0.39842244091567713
1723894932.8699539,9.373286247253418,0.33980976180057515
1723894932.970661,9.587240219116211,0.8952819775662797
1723894933.0713427,9.7161283493042,0.25241447023646174
1723894933.1705842,9.7161283493042,0.6796353019937447
1723894933.271057,9.78736686706543,0.10371581166805774
1723894933.377724,9.879858016967773,0.27865815646676506
1723894933.4724064,10.00101089477539,0.3295646997846488
1723894933.570624,10.119823455810547,0.5410373277154915
1723894933.6727107,10.119823455810547,0.22379481668893936
1723894933.7705545,10.220427513122559,0.6349785883037471
1723894933.8708398,10.307002067565918,0.28321195385609443
1723894933.9696674,10.452486038208008,0.3236287655680793
1723894934.0788503,10.62871265411377,0.34398540171636843
1723894934.1714096,10.62871265411377,0.35116958651920194
1723894934.275259,10.81044864654541,0.5131985352176472
1723894934.3717194,10.947001457214355,0.5055442039457466
1723894934.4716017,11.08810806274414,0.14833129056144317
1723894934.570839,11.08810806274414,0.19545829049374563
1723894934.6719234,11.195490837097168,0.4038580350116574
1723894934.7697403,11.32403564453125,0.08956965072450043
1723894934.8711293,11.441308975219727,0.021386687751608027
1723894934.977391,11.441308975219727,0.443574052835288
1723894935.0701857,11.58442211151123,0.2552558306337573
1723894935.1703684,11.69575309753418,0.23669190791969802
1723894935.271578,11.801794052124023,0.9201715158900502
1723894935.3714168,11.801794052124023,0.2239803834882555
1723894935.4699893,11.928415298461914,0.8395236018679484
1723894935.5703762,12.150632858276367,0.27621683387804363
1723894935.6699274,12.150632858276367,0.7069165429231268
1723894935.7703984,12.263169288635254,0.16419217251902476
1723894935.8710601,12.383102416992188,0.3605303379284827
1723894935.9774706,12.572178840637207,0.5354948508756965
1723894936.071622,12.572178840637207,1.1117473226192687
1723894936.1806202,12.812128067016602,0.7136162595086893
1723894936.2744575,13.000266075134277,0.48906378580528664
1723894936.3701339,13.000266075134277,0.2862344014747876
1723894936.470649,13.181831359863281,1.0061657956581271
1723894936.5697534,13.410133361816406,0.5760009817776734
1723894936.6715393,13.493826866149902,0.5337228998652935
1723894936.77433,13.641901016235352,0.9837284648480017
1723894936.870708,13.641901016235352,0.7518951947908988
1723894936.9701405,13.731128692626953,0.9720683058635499
1723894937.0702245,13.868664741516113,0.8926161095609928
1723894937.1702602,13.868664741516113,1.5762007270729925
1723894937.2703824,13.923229217529297,1.4830544104109793
1723894937.378599,13.996501922607422,1.054831887383915
1723894937.4694543,13.996501922607422,1.3076302964374475
1723894937.5706825,14.059831619262695,2.0614300401348697
1723894937.6703975,14.082781791687012,2.253967093563166
1723894937.7693396,14.162332534790039,1.7074044590069308
1723894937.8706124,14.162332534790039,1.7074044590069308
1723894937.969574,14.257843017578125,1.9991302325880353
1723894938.070522,14.257843017578125,1.6734983113960236
1723894938.169452,14.337775230407715,3.305519214766672
1723894938.2701328,14.40957260131836,3.525517365118379
1723894938.3709838,14.40957260131836,1.709512309826062
1723894938.4706082,14.396095275878906,0.33473045143417
1723894938.570772,14.310461044311523,0.6503105730158386
1723894938.6740818,14.310461044311523,1.8809643069635118
1723894938.778983,14.227726936340332,2.78200650703076
1723894938.8715491,14.13981819152832,2.5568160053414686
1723894938.9700232,14.05925464630127,2.564370975672034
1723894939.0712109,13.979546546936035,2.429528561745556
1723894939.169666,13.908060073852539,2.7748421615520207
1723894939.272676,13.848326683044434,2.6845610169669842
1723894939.3708644,13.848326683044434,1.8879201541762807
1723894939.4705515,13.791354179382324,2.6618189625268474
1723894939.570923,13.718419075012207,3.0663640798943006
1723894939.6699562,13.656025886535645,3.476909493987822
1723894939.770871,13.564099311828613,3.0650927520897433
1723894939.8701017,13.564099311828613,2.236607113339431
1723894939.970014,13.46104907989502,1.4439220033056046
1723894940.068804,13.369321823120117,1.841750843953783
1723894940.1696954,13.248318672180176,2.285064725509693
1723894940.2697096,13.123834609985352,2.79407546349875
1723894940.3714013,13.123834609985352,2.6191832461975624
1723894940.470933,13.00364875793457,2.3501728966692115
1723894940.5726037,12.89311408996582,2.0530881050780603
1723894940.6691844,12.791391372680664,1.7788531316288627
1723894940.7722685,12.665820121765137,1.32638537492832
1723894940.8719914,12.592747688293457,1.4997452337771855
1723894940.97124,12.592747688293457,1.3628599954564926
1723894941.071281,12.494951248168945,1.6693080146689172
1723894941.1701102,12.366371154785156,1.56502849527016
1723894941.270126,12.284406661987305,1.6991448966026401
1723894941.3709123,12.284406661987305,1.5321612009801753
1723894941.4700782,12.209261894226074,0.9865270603336432
1723894941.5725067,12.12376880645752,0.7412840526870804
1723894941.671204,12.083985328674316,1.0113620800602103
1723894941.770686,12.083985328674316,1.764194068401376
1723894941.8713863,12.049848556518555,1.4069129400001794
1723894941.970692,12.01242733001709,1.4069129400001794
1723894942.0700524,11.961649894714355,1.1061352417208443
1723894942.170735,11.91512393951416,0.8002008338194215
1723894942.2700567,11.91512393951416,0.8002008338194215
1723894942.3692772,11.879999160766602,1.306946138371511
1723894942.4703999,11.827449798583984,0.9302640376830186
1723894942.570666,11.781497955322266,0.9302640376830186
1723894942.6693406,11.72828197479248,1.5805684340201376
1723894942.7704046,11.72828197479248,1.1251606746285394
1723894942.86938,11.67854118347168,0.6048333899093584
1723894942.9696543,11.628602027893066,0.376787598328602
1723894943.0704424,11.591596603393555,0.6370484925620492
1723894943.170397,11.591596603393555,0.6997703797061128
1723894943.270573,11.574522018432617,1.3198230749219098
1723894943.3705626,11.560698509216309,0.3390830636947208
1723894943.470502,11.55602741241455,0.15669471272915575
1723894943.5713859,11.558046340942383,0.4139953665679711
1723894943.6737216,11.558046340942383,0.14557883855420162
1723894943.7719676,11.549631118774414,0.7792094625501519
1723894943.8697627,11.53216552734375,0.7449766954001235
1723894943.97054,11.509532928466797,0.04911678371699304
1723894944.0708144,11.509532928466797,0.8190641345338414
1723894944.169444,11.506817817687988,0.13190820382215943
1723894944.2706666,11.501108169555664,0.5711197379065522
1723894944.372508,11.502225875854492,0.2834582331411592
1723894944.4710445,11.505158424377441,0.5268225302483851
1723894944.5706592,11.505158424377441,0.2643581696473841
1723894944.6701207,11.50571060180664,0.5599244837554085
1723894944.770875,11.507277488708496,0.34812406096395426
1723894944.8707612,11.5036039352417,0.4440457919009146
1723894944.9706016,11.503512382507324,0.30843796054969697
1723894945.0707028,11.503512382507324,0.9136419980188348
1723894945.171781,11.504416465759277,0.30059985664188027
1723894945.270341,11.504782676696777,0.24636099032458525
1723894945.3709373,11.504209518432617,0.05010912452600217
1723894945.478909,11.501655578613281,0.8787251165919605
1723894945.5726733,11.501655578613281,0.1570812309081833
1723894945.6717663,11.496689796447754,0.7223026176213061
1723894945.7830522,11.489474296569824,0.23158292291571292
1723894945.875204,11.489474296569824,0.22978795301322108
1723894945.971807,11.481985092163086,0.67074171097909
1723894946.07271,11.47741413116455,0.7389967418304751
1723894946.1706784,11.47741413116455,0.7892932221619186
1723894946.2717297,11.464496612548828,0.35271068735009187
1723894946.371179,11.455965042114258,0.9192012143729681
1723894946.4704504,11.455965042114258,0.5417549578510413
1723894946.5727713,11.431344032287598,0.4555684469658485
1723894946.6720927,11.391373634338379,0.16808274890049024
1723894946.7722728,11.363821983337402,0.446875992981679
1723894946.8718123,11.363821983337402,0.725311974917381
1723894946.971363,11.344698905944824,0.3353538441857969
1723894947.0703402,11.304255485534668,0.6904301062948655
1723894947.1718175,11.281231880187988,0.050348230197431246
1723894947.272801,11.281231880187988,0.7310070622353055
1723894947.3714802,11.264131546020508,0.23854305281672775
1723894947.4717083,11.226765632629395,0.640555534223056
1723894947.571057,11.170641899108887,0.1461297659604809
1723894947.670262,11.170641899108887,0.054951699860995684
1723894947.770352,11.098005294799805,0.8657384526261965
1723894947.8701108,11.010856628417969,0.51749780267783
1723894947.9703445,11.010856628417969,0.3111446586235432
1723894948.0702121,10.909260749816895,0.25942298945550424
1723894948.1698163,10.79403018951416,0.6327739712502742
1723894948.2700682,10.79403018951416,0.08865548339481356
1723894948.3702655,10.727386474609375,0.8523359834579494
1723894948.4704745,10.582488059997559,0.2678347048277807
1723894948.5700696,10.366218566894531,1.0837598200904326
1723894948.6703224,10.207003593444824,0.36142187986097357
1723894948.7704637,10.102202415466309,1.1158866007747084
1723894948.8710334,10.102202415466309,1.922304631276723
1723894948.9713671,10.013099670410156,1.7542987810136512
1723894949.0694675,9.928689956665039,1.7323808730743422
1723894949.1714864,9.841622352600098,2.17128253950538
1723894949.2722168,9.791114807128906,1.4098499512705207
1723894949.369854,9.773675918579102,2.1944611671254415
1723894949.469543,9.773675918579102,2.008282101701616
1723894949.5711246,9.783966064453125,2.2329073193452276
1723894949.671584,9.792659759521484,1.5673726591959587
1723894949.7706892,9.792659759521484,1.321711770905339
1723894949.870677,9.793888092041016,1.3556721685561666
1723894949.9706008,9.79417896270752,1.286472714356214
1723894950.0708137,9.778600692749023,0.8024611090832283
1723894950.1708596,9.751439094543457,0.890128328925467
1723894950.2706695,9.708992004394531,1.4782403171555796
1723894950.3707063,9.708992004394531,1.5770107626632495
1723894950.4706604,9.636689186096191,1.015018086458469
1723894950.5715444,9.56633186340332,1.6073651938704516
1723894950.6696336,9.518630027770996,1.2998226040190095
1723894950.7718909,9.518630027770996,1.250178293863603
1723894950.8717678,9.429576873779297,0.9279339854353087
1723894950.9727392,9.366888046264648,0.8240319337567237
1723894951.072062,9.366888046264648,1.252855120353388
1723894951.1708255,9.299870491027832,2.078752855950603
1723894951.2697625,9.244522094726562,1.7847948914207956
1723894951.3697505,9.244522094726562,0.9592933887677152
1723894951.4700344,9.221759796142578,0.22211313609527214
1723894951.5697849,9.135547637939453,0.3519686580019503
1723894951.6720448,9.082687377929688,0.797656600425133
1723894951.770787,9.082687377929688,1.510230420721131
1723894951.8709576,9.03294849395752,1.9039036790544575
1723894951.9707706,9.031434059143066,2.3298558315520763
1723894952.0708106,9.0457124710083,1.9851804480456492
1723894952.1720414,9.0457124710083,1.3792161947147132
1723894952.272129,9.086024284362793,1.3792161947147132
1723894952.370732,9.086024284362793,1.4053110353688503
